x-coords,y-coords,contactAngle
2171,3807,1.8515696243660738
2172,3807,1.8550626392885423
2173,3807,1.8323520388514325
2174,3807,1.850318981255653
2175,3807,1.85627842448197
2176,3808,1.8541374391536143
2177,3808,1.803635831700497
2178,3808,1.8518503990271873
2179,3808,1.8554894479119988
2180,3808,1.8567958022319064
2181,3808,1.8515553745911235
2182,3808,1.8540797276449341
2183,3808,1.8084573030843563
2184,3809,1.8059317232653571
2185,3809,1.854083252188484
2186,3809,1.85506698648477
2187,3809,1.8537474021063838
2188,3809,1.8548293264758324
2189,3809,1.8553905900236873
2190,3809,1.8048372779718302
2191,3809,1.8130304223601383
2192,3810,1.8549363448130463
2193,3810,1.8555793814624486
2194,3810,1.8567137583990228
2195,3810,1.860401248363409
2196,3810,1.8574258960754777
2197,3810,1.855151251139586
2198,3810,1.855026501437384
2199,3810,1.8521244072647078
2200,3811,1.8547438929030293
2201,3811,1.8526582282471347
2202,3811,1.8511362266201925
2203,3811,1.8080137847946658
2204,3811,1.8554684059302347
2205,3811,1.808500700486529
2206,3811,1.8527894670133507
2207,3811,1.848713476699287
2208,3811,1.8497205172390547
2209,3812,1.8536454513305523
2210,3812,1.8493740785102648
2211,3812,1.8031562127786094
2212,3812,1.8482779288160651
2213,3812,1.8503544676971537
2214,3812,1.8499791259335792
2215,3812,1.8500892110913387
2216,3812,1.8476418849637846
2217,3812,1.8473247665678771
2218,3813,1.8478047186125532
2219,3813,1.8499285042664655
2220,3813,1.8521089054410782
2221,3813,1.8520939813690351
2222,3813,1.8519061086337103
2223,3813,1.84793923079842
2224,3813,1.8435496328328982
2225,3813,1.8439612157055345
2226,3813,1.7952588820215276
2227,3813,1.8455918250742587
2228,3814,1.8075209460254429
2229,3814,1.8477351027502391
2230,3814,1.845384734746101
2231,3814,1.8467271138235708
2232,3814,1.846290236187943
2233,3814,1.843423536761461
2234,3814,1.8426679017914729
2235,3814,1.8442723628763342
2236,3814,1.7987181911193981
2237,3814,1.8458511161468123
2238,3815,1.8464067750366326
2239,3815,1.844674685233124
2240,3815,1.8445378784110003
2241,3815,1.846417945849681
2242,3815,1.8469035046402318
2243,3815,1.8499783884501695
2244,3815,1.84925564878485
2245,3815,1.8443365482343714
2246,3815,1.843815801542573
2247,3815,1.845717923842469
2249,3816,1.8402514471791116
2250,3816,1.843904532060055
2251,3816,1.8436816613806506
2252,3816,1.8408137076068547
2253,3816,1.843537516639067
2254,3816,1.8488338843695253
2255,3816,1.8423952224146767
2256,3816,1.8427194301640253
2257,3816,1.840289139485493
2258,3816,1.8402642193477656
2259,3816,1.8395095494794744
2260,3817,1.8403400908997425
2261,3817,1.8364389128628997
2262,3817,1.838813782718784
2263,3817,1.83721233336962
2264,3817,1.8338227056521357
2265,3817,1.8399971973847262
2266,3817,1.8401248554527263
2267,3817,1.8395122384760882
2268,3817,1.8404282567311172
2269,3817,1.8386379240412458
2270,3817,1.842027986756252
2271,3817,1.8412647199219283
2272,3817,1.8411344654711042
2273,3818,1.8398205442504334
2274,3818,1.8421161195275364
2275,3818,1.8405189957369503
2276,3818,1.8390235223484614
2277,3818,1.8408945218573225
2278,3818,1.8402139350676094
2279,3818,1.839946004184786
2280,3818,1.8405214579801252
2281,3818,1.8402791376094565
2282,3818,1.838545730644337
2283,3818,1.8375979464841292
2284,3818,1.8394207112060772
2285,3818,1.8403914499917824
2286,3818,1.8395750407847886
2287,3818,1.8410611081265398
2288,3819,1.8385155442577221
2289,3819,1.837838022214216
2290,3819,1.836749806160812
2291,3819,1.8342885385847478
2292,3819,1.835887767165411
2293,3819,1.8364505309551538
2294,3819,1.8372812690113258
2295,3819,1.8385769149245457
2296,3819,1.8380464014681386
2297,3819,1.8385353575177237
2298,3819,1.8402607350370155
2299,3819,1.8369695737871778
2300,3819,1.8349326385500124
2301,3819,1.8358768885941863
2302,3819,1.8335452363368439
2303,3819,1.8345727654504576
2304,3820,1.8375066120177748
2305,3820,1.8352622406341932
2306,3820,1.8343308227094837
2307,3820,1.789416528187496
2308,3820,1.835559616419179
2309,3820,1.8354181033180985
2310,3820,1.8352438700167555
2311,3820,1.8357936469685479
2312,3820,1.8359880169357559
2313,3820,1.8349162926716702
2314,3820,1.8333127270625995
2315,3820,1.8333050247508127
2316,3820,1.832648498526622
2317,3820,1.8330038593312656
2318,3820,1.8327685544173093
2319,3820,1.8338417373609641
2320,3820,1.8359544852803737
2321,3820,1.8370708516134007
2322,3820,1.8364549677445392
2323,3820,1.8342554288919806
2324,3820,1.8343302853063117
2325,3821,1.8351157539243863
2326,3821,1.8338748745742983
2327,3821,1.833578709696632
2328,3821,1.8329991845199156
2329,3821,1.8329918643990646
2330,3821,1.8336766410365497
2331,3821,1.833444377189773
2332,3821,1.8329065104319686
2333,3821,1.8328416627829969
2334,3821,1.831632965993217
2335,3821,1.8301942011811607
2336,3821,1.833924369046952
2337,3821,1.8348166370977423
2338,3821,1.8334133466722118
2339,3821,1.8352872630538761
2340,3821,1.8355802213165695
2341,3821,1.8315017187658924
2342,3821,1.8315563805020687
2343,3821,1.8322052574656837
2344,3821,1.8316508981270119
2345,3821,1.8313688898552076
2346,3821,1.8330275988752653
2347,3821,1.832755147232904
2348,3821,1.8301464394274314
2349,3821,1.8315019108638815
2350,3821,1.8323446446938145
2351,3822,1.8328968495139133
2352,3822,1.8333832742625746
2353,3822,1.8338449722070822
2354,3822,1.8337534031343123
2355,3822,1.8333811889221632
2356,3822,1.8327996351795406
2357,3822,1.8324848589973293
2358,3822,1.8340952034681581
2359,3822,1.834765793149856
2360,3822,1.8331272960518308
2361,3822,1.8329997148770574
2362,3822,1.8314662286840853
2363,3822,1.8307221822390956
2364,3822,1.8306658029793266
2365,3822,1.8317201967653802
2366,3822,1.8318178094689113
2367,3822,1.8306362695140748
2368,3822,1.8298636621369204
2369,3822,1.8303197334024883
2370,3822,1.8292809743017697
2371,3822,1.8293454562812619
2372,3822,1.8306973823855601
2373,3822,1.8311667506445508
2374,3822,1.8299253442721592
2375,3822,1.8309196190128467
2376,3822,1.8310601433798646
2377,3822,1.831752229971257
2378,3822,1.8314212988909262
2379,3822,1.8299328281715428
2380,3822,1.8293648765634454
2381,3822,1.8292761505279387
2382,3822,1.8278524741341104
2383,3822,1.8310183427220998
2384,3822,1.8325328766787696
2385,3822,1.830176267679317
2386,3822,1.8299524522073745
2387,3822,1.8290973773429884
2388,3822,1.8296797844626997
2389,3822,1.8293611269152457
2390,3822,1.8297582733357016
2391,3822,1.8289486753270372
2392,3822,1.8302930422208947
2393,3822,1.8297488112302802
2394,3822,1.8268258083836693
2395,3822,1.828595793263557
2396,3822,1.8294940101617547
2397,3822,1.8279459358026713
2398,3822,1.8290881109914265
2399,3822,1.830206831672546
2400,3822,1.8303403374517926
2401,3822,1.8290492709238888
2402,3822,1.8290417564246133
2403,3822,1.8274956377542335
2404,3822,1.8283132812543914
2405,3822,1.828353050333065
2406,3822,1.8281841932114655
2407,3822,1.8269530505420322
2408,3822,1.828248651732887
2409,3822,1.8289839147239106
2410,3822,1.829711094403936
2411,3822,1.8284479386509906
2412,3822,1.826981096518721
2413,3822,1.828266560036619
2414,3822,1.8278402393136706
2415,3822,1.8254422246277222
2416,3822,1.8265661656900276
2417,3822,1.8269035868776882
2418,3822,1.82506479977811
2419,3822,1.827090061357537
2420,3822,1.8276632294564135
2421,3822,1.8279272059367477
2422,3822,1.8258567225221558
2423,3822,1.8254869994005736
2424,3822,1.826584205898068
2425,3822,1.8283555099051345
2426,3822,1.8274333617609413
2427,3822,1.8245892194160027
2428,3822,1.825760368710651
2429,3822,1.827571753697512
2430,3822,1.828499291164562
2431,3822,1.8286094648205062
2432,3822,1.8279935737137734
2433,3822,1.8291263213010267
2434,3822,1.8290467810019972
2435,3822,1.8267584533656527
2436,3822,1.827692259369332
2437,3822,1.8270519443582582
2438,3822,1.8268324403449099
2439,3822,1.8265777335413633
2440,3822,1.8252109248210369
2441,3822,1.8249580694542928
2442,3822,1.8253740994741807
2443,3822,1.8241583979412233
2444,3822,1.8244749157746616
2445,3821,1.8254980281960194
2446,3821,1.8264221165314365
2447,3821,1.825691687709196
2448,3821,1.8247744647896995
2449,3821,1.8232863237824246
2450,3821,1.8221240456832493
2451,3821,1.822191746899467
2452,3821,1.8226653855268502
2453,3821,1.82311153893043
2454,3821,1.8228719377672706
2455,3821,1.8225739965445475
2456,3821,1.8216920468245787
2457,3821,1.8220645362490862
2458,3821,1.8229309264501712
2459,3821,1.8240072754390855
2460,3821,1.8241009331892395
2461,3821,1.8255981898171072
2462,3821,1.8272802285816994
2463,3821,1.8260966125555085
2464,3821,1.8247927377069113
2465,3821,1.82348656728149
2466,3821,1.8231519320031235
2467,3821,1.8225233570999146
2468,3821,1.821967126493152
2469,3821,1.822028316405511
2470,3821,1.8222563786667565
2471,3820,1.8216257137782212
2472,3820,1.822526498365859
2473,3820,1.8235876203058816
2474,3820,1.822881175820742
2475,3820,1.8238268479077029
2476,3820,1.8221799229559055
2477,3820,1.8212016705896557
2478,3820,1.820787218138031
2479,3820,1.8202804284535241
2480,3820,1.8206269940666904
2481,3820,1.8190620450250161
2482,3820,1.819871511648945
2483,3820,1.8215431661634147
2484,3820,1.819757611790878
2485,3820,1.819258194398749
2486,3820,1.820127649359628
2487,3820,1.821383694957217
2488,3820,1.8204446709914104
2489,3820,1.8192413331215098
2490,3820,1.820555934042293
2491,3820,1.8206520716052519
2492,3820,1.8206268053665726
2493,3819,1.8201015953901456
2494,3819,1.8195415135327668
2495,3819,1.8201386136057784
2496,3819,1.8198229490450908
2497,3819,1.8200431048573136
2498,3819,1.8204425837751976
2499,3819,1.8166325949526527
2500,3819,1.816679001944703
2501,3819,1.8168031467715062
2502,3819,1.8178512689631945
2503,3819,1.817685843599604
2504,3819,1.8183265007107492
2505,3819,1.818276499685317
2506,3819,1.8178208508975742
2507,3819,1.815818902877546
2508,3819,1.8176333228267159
2509,3818,1.8184475794303747
2510,3818,1.818558099855483
2511,3818,1.818021895414379
2512,3818,1.8169549789489567
2513,3818,1.8183760357872938
2514,3818,1.8172822143191816
2515,3818,1.81670288456495
2516,3818,1.8148656716000697
2517,3818,1.8159465207022254
2518,3818,1.8168543066141554
2519,3818,1.8150900543319726
2520,3818,1.8151750141474154
2521,3818,1.8150397552571704
2522,3818,1.8137098310445066
2523,3817,1.8151439070811877
2524,3817,1.8165807750965637
2525,3817,1.814716832334016
2526,3817,1.813274702296501
2527,3817,1.8142928620308114
2528,3817,1.8157439710077776
2529,3817,1.8156553270963933
2530,3817,1.816365955345974
2531,3817,1.8152141472000078
2532,3817,1.8140398625113605
2533,3817,1.8136119012604375
2534,3817,1.8119861064802598
2535,3817,1.8119831694171693
2536,3816,1.8126509894957836
2537,3816,1.8109154888886598
2538,3816,1.8119374723500268
2539,3816,1.8129380928008114
2540,3816,1.8142705323031172
2541,3816,1.8138580035880916
2542,3816,1.8145743847634723
2543,3816,1.814482210811938
2544,3816,1.8140977733365549
2545,3816,1.814806791603315
2546,3816,1.8132698926318975
2547,3816,1.812371325436823
2548,3815,1.8127424613475038
2549,3815,1.814581534614803
2550,3815,1.814526419161292
2551,3815,1.8140525824343883
2552,3815,1.8134172551636245
2553,3815,1.8141530782531707
2554,3815,1.8134349880261127
2555,3815,1.8140104370075967
2556,3815,1.8146425228623115
2557,3815,1.8115276958701307
2558,3815,1.810395351254431
2559,3814,1.8125537186786902
2560,3814,1.8124082056021795
2561,3814,1.812625505517448
2562,3814,1.8143354248847632
2563,3814,1.814232885451687
2564,3814,1.8135410363848115
2565,3814,1.8140352207087103
2566,3814,1.8135420494202548
2567,3814,1.8126472840235046
2568,3814,1.8128143347891166
2569,3813,1.810654866412335
2570,3813,1.8098487093690738
2571,3813,1.8110422058614073
2572,3813,1.8117958386336643
2573,3813,1.811113002286389
2574,3813,1.8105803167904881
2575,3813,1.8116756906714409
2576,3813,1.8112920659445575
2577,3813,1.8125871980918635
2578,3813,1.8136427766295171
2579,3812,1.8121198266152692
2580,3812,1.809620589566561
2581,3812,1.8087825692235657
2582,3812,1.8098410394612674
2583,3812,1.8112911959477236
2584,3812,1.812666854739402
2585,3812,1.810729046628782
2586,3812,1.8084884389568123
2587,3812,1.8082465508865442
2588,3811,1.8087547057053492
2589,3811,1.8088817754511481
2590,3811,1.8089960356372106
2591,3811,1.8108691996545443
2592,3811,1.8110140414656093
2593,3811,1.8092835690692988
2594,3811,1.8104084493933204
2595,3811,1.8110578107929038
2596,3811,1.8095877335878119
2597,3810,1.8107456000513726
2598,3810,1.81079576757319
2599,3810,1.8108476275555454
2600,3810,1.80974491061682
2601,3810,1.80981246119915
2602,3810,1.8062633790457703
2603,3810,1.8072277447484006
2604,3810,1.8074994124128296
2605,3809,1.8055527252322419
2606,3809,1.8068773563624776
2607,3809,1.8066685183851487
2608,3809,1.8085564651779522
2609,3809,1.8091904842251298
2610,3809,1.810079420911667
2611,3809,1.8088820329943316
2612,3809,1.8071888592783465
2613,3808,1.8090777673229315
2614,3808,1.8091219117303028
2615,3808,1.8093099073087133
2616,3808,1.8072360336424036
2617,3808,1.8054935458838683
2618,3808,1.8055145194324684
2619,3808,1.8045760796637267
2620,3808,1.8051769901191366
2621,3807,1.8070736570566706
2622,3807,1.8070833933952686
2623,3807,1.8062994184284606
2624,3807,1.805856204784045
2625,3807,1.8047090760083504
2626,3807,1.803070240522175
2627,3807,1.8038905172974515
2628,3806,1.8044696853836208
2629,3806,1.8025728051073657
2630,3806,1.8031622285582383
2631,3806,1.803278855690844
2632,3806,1.802270409634289
2633,3806,1.8016239567802852
2634,3806,1.8025783100672572
2635,3805,1.8029993494413867
2636,3805,1.8024408634926765
2637,3805,1.8018518468438873
2638,3805,1.8022364207860164
2639,3805,1.8015570285339222
2640,3805,1.801539785866194
2641,3805,1.8018217559856606
2642,3804,1.8010046733675211
2643,3804,1.8022625195717976
2644,3804,1.8033175683378548
2645,3804,1.803606396190791
2646,3804,1.8018649783951022
2647,3804,1.8010061145510807
2648,3804,1.7994709281510897
2649,3804,1.8007775383668936
2650,3803,1.8009120103353415
2651,3803,1.8002853268163894
2652,3803,1.8002450467301458
2653,3803,1.8006563055417903
2654,3803,1.7984138190270063
2655,3803,1.7988432568762462
2656,3803,1.7972673343677048
2657,3802,1.7972721474335314
2658,3802,1.7977235307838972
2659,3802,1.7981935402455704
2660,3802,1.7986750126565043
2661,3802,1.7982206769652644
2662,3802,1.7980856617365277
2663,3802,1.7987768324469362
2664,3801,1.7962988199219403
2665,3801,1.7969027765663168
2666,3801,1.796610224174844
2667,3801,1.7949788790080639
2668,3801,1.7966179455633138
2669,3801,1.7964822672117906
2670,3801,1.7975422723617158
2671,3800,1.7974722263233804
2672,3800,1.7982709439768307
2025,3780,1.8837027628365872
2021,3780,1.8818447714285227
2015,3778,1.8810501642650288
2014,3778,1.8903866078284315
2006,3776,1.8574295154210287
2002,3775,1.8811114629982253
1997,3774,1.8766725236106887
1991,3773,1.8805598991734513
1986,3772,1.885987369635048
1984,3771,1.8804167223104205
1977,3770,1.8837601758449753
1974,3769,1.882558380833473
1964,3767,1.8809779487585612
1963,3766,1.8850368307248042
1961,3766,1.8835818278414689
1956,3765,1.8874019579944903
1949,3763,1.8832112385277402
1949,3763,1.8832112385277402
1944,3762,1.8837944969797524
1941,3761,1.8901392176695584
1934,3759,1.8835167403558317
1933,3759,1.879964404407443
1928,3758,1.881314792283472
1927,3757,1.884657603424827
1922,3756,1.8818911325535796
1920,3755,1.8847969251072236
1911,3753,1.8855531159000785
1911,3753,1.8855531159000778
1904,3751,1.8855446838132983
1903,3751,1.8876408840254075
1897,3749,1.8826911636066312
1896,3749,1.8811122709162804
1893,3748,1.8847305477285954
1889,3747,1.8847502100631954
1885,3746,1.8852549771056637
1883,3745,1.8852119211163931
1879,3744,1.8844557070013104
1876,3743,1.8846336218812743
1871,3741,1.887158519333524
1870,3741,1.8869445137624365
1866,3740,1.8858817902130038
1863,3739,1.886086367554963
1857,3737,1.886475585380116
1855,3737,1.8859970420058225
1852,3736,1.88752567232376
1846,3734,1.8854308393961288
1843,3733,1.8841028448943893
1841,3732,1.886368200910149
1840,3732,1.8867705104197576
1832,3729,1.8871221262913003
1831,3729,1.8871576323301729
1827,3728,1.8862537640410924
1825,3727,1.8855702508669399
1818,3725,1.8846900665443176
1819,3725,1.884111315746123
1814,3723,1.8866211120695224
1812,3723,1.887262946328051
1809,3722,1.8834405542740813
1807,3721,1.8858034102952637
1801,3719,1.8846861581337764
1800,3719,1.884875166713589
1796,3717,1.8851398411061902
1794,3717,1.8887207929079184
1791,3716,1.8876441835460993
1791,3716,1.8876441835460993
1787,3714,1.8832958056759912
1785,3714,1.8844158037802907
1781,3712,1.8886380227550588
1779,3711,1.8883600132564191
1777,3711,1.8863348032746976
1775,3710,1.8840313945817178
1771,3709,1.884442887039611
1769,3708,1.886106067595535
1765,3706,1.8864379569957908
1764,3706,1.8871741808268268
1758,3704,1.8868560605326756
1757,3704,1.8836352673494725
1753,3702,1.886543868014327
1749,3701,1.8840587705834375
1746,3699,1.885947279088694
1746,3699,1.885947279088694
1743,3698,1.886299242046566
1741,3698,1.882389373560051
1737,3696,1.8821519530625386
1737,3696,1.8821519530625384
1729,3693,1.8837188105907452
1729,3693,1.8837188105907452
1723,3691,1.8821820717302942
1723,3691,1.882182071730292
1719,3689,1.8855062219343175
1718,3689,1.883043683088788
1715,3688,1.8844136611289783
1713,3687,1.885707814824275
1709,3685,1.8819981267075734
1708,3685,1.8813022544492555
1705,3684,1.8823798262701352
1704,3683,1.882592944703449
1699,3681,1.8844624536043357
1699,3681,1.8844624536043357
1695,3680,1.8807899378878161
1692,3678,1.8834689331717274
1691,3678,1.8845763357396919
1690,3678,1.8847329466751295
1686,3676,1.8819046558205657
1685,3676,1.883075827605917
1681,3674,1.8832889998366307
1680,3673,1.8838121080364985
1677,3672,1.8859265879287153
1676,3672,1.8825139405360463
1673,3671,1.8849052469853032
1671,3670,1.880305105474303
1667,3668,1.8821193458116188
1666,3668,1.8831949407363224
1662,3666,1.8836489192524477
1662,3666,1.8836489192524477
1658,3664,1.882585563540079
1657,3664,1.8813535369962058
1652,3661,1.8836006764223583
1652,3661,1.8836006764223583
1647,3659,1.8867315564063345
1646,3659,1.8879027541761655
1643,3657,1.8784461765822207
1641,3657,1.880323851086183
1639,3656,1.8808302085228457
1637,3655,1.8775545288368887
1635,3654,1.880042012013172
1633,3653,1.8827903505031955
1629,3651,1.8822780943235815
1629,3651,1.8792654181271222
1624,3649,1.875941808702239
1623,3648,1.878337417763801
1621,3647,1.8778312538876558
1621,3647,1.8778312538876558
1617,3646,1.877223127751738
1616,3645,1.8821698903684911
1615,3645,1.8798863244369042
1614,3644,1.8790627026943068
1609,3642,1.8793200071915148
1609,3642,1.879320007191514
1605,3640,1.880099901425967
1603,3639,1.8822802817363808
1601,3638,1.8824501263336528
1598,3637,1.8774336698100829
1597,3636,1.881162426186844
1594,3635,1.8801968153003648
1592,3634,1.8779064149784443
1592,3634,1.8773585157635608
1589,3633,1.8765544745208411
1587,3632,1.878181067999714
1585,3631,1.8764133888767343
1583,3630,1.8744407778561967
1579,3628,1.875505704930859
1578,3627,1.8763296205384234
1573,3625,1.876856498574315
1573,3625,1.876856498574315
1571,3624,1.8761245608059196
1569,3623,1.8755004501317163
1565,3621,1.8741485610292379
1565,3621,1.8741485610292379
1561,3619,1.8766271566508352
1561,3619,1.8766271566508372
1557,3617,1.879156026373217
1555,3616,1.8758865436858867
1554,3616,1.8730327852426094
1554,3616,1.8744480201271077
1549,3613,1.8758764220628237
1549,3613,1.8758764220628232
1545,3611,1.8744778555161983
1544,3611,1.8694708100855604
1540,3609,1.868351797742688
1541,3609,1.8717450075880597
1537,3607,1.8715544047072403
1537,3607,1.8715544047072403
1533,3605,1.8689562276873124
1533,3605,1.8689562276873128
1530,3604,1.8716832777703802
1530,3604,1.8716832777703802
1526,3602,1.8704116492734277
1526,3602,1.8704116492734277
1523,3600,1.8756940660903205
1523,3600,1.8756940660903205
1519,3598,1.8698261529089208
1519,3598,1.8698261529089208
1517,3597,1.8726060724358817
1514,3595,1.876993153514625
1511,3594,1.8744375416222419
1510,3593,1.8765279244434727
1508,3592,1.8713786704264264
1508,3592,1.8713786704264264
1503,3590,1.8698923796408047
1502,3589,1.8687122865110777
1500,3588,1.8697575859577316
1499,3587,1.871709322730461
1495,3585,1.8681257372266582
1493,3584,1.8709964935006744
1491,3583,1.8701243835552968
1490,3583,1.8664227017043251
1489,3582,1.8664595574658098
1486,3580,1.8675343620815341
1485,3580,1.8672597391497514
1485,3580,1.8672597391497514
1481,3578,1.8653378318065998
1481,3577,1.8682096956557672
1476,3575,1.862738680015115
1477,3575,1.8655016999680187
1473,3573,1.8672860650400154
1473,3573,1.8672860650400154
1470,3571,1.8670724820776115
1469,3571,1.8665564149944351
1466,3569,1.8687479775293114
1466,3569,1.8687479775293114
1463,3567,1.8644964691326809
1462,3567,1.8601247390707842
1461,3566,1.8633262303819296
1461,3566,1.8633262303819296
1457,3564,1.8611208967073853
1456,3564,1.8610224138002214
1454,3562,1.8625740996480245
1449,3560,1.8619304860658963
1450,3560,1.8643177607969617
1450,3560,1.8643177607969617
1446,3558,1.863455554385438
1445,3557,1.8636011916377677
1443,3556,1.8627508013872023
1441,3555,1.8584000448893327
1439,3554,1.8589998116277773
1439,3554,1.8589998116277773
1435,3552,1.858941238667526
1435,3552,1.858941238667526
1433,3550,1.8623785485900695
1432,3550,1.8571789936591634
1429,3548,1.8617413490158405
1429,3548,1.8617413490158405
1425,3546,1.860666718689007
1425,3546,1.8606503540815893
1422,3544,1.852151347613531
1422,3544,1.852151347613531
1419,3542,1.8514571871178032
1418,3542,1.8511390550982514
1416,3540,1.8535856346278357
1413,3539,1.8528890014704416
1410,3537,1.8584835208786112
1409,3536,1.855430952529282
1409,3536,1.855430952529282
1407,3535,1.8593473244374552
1404,3533,1.8547655410501107
1403,3533,1.8519736136356095
1400,3531,1.8495647038944587
1399,3530,1.8572810144822889
1398,3530,1.8575977390284486
1397,3529,1.8590184992560517
1395,3528,1.8501990852324923
1395,3528,1.8501990852324923
1392,3526,1.8465239796680049
1389,3524,1.8468630572963176
1388,3523,1.8497370829995121
1389,3524,1.8468630572963192
1385,3522,1.8485655959384593
1384,3521,1.8494790095640523
1381,3519,1.848505724149627
1381,3519,1.848505724149627
1379,3518,1.8469521730515868
1378,3517,1.8476413807349332
1375,3515,1.8471530863565175
1375,3515,1.8471530863565175
1372,3513,1.8479232664905452
1372,3513,1.8479232664905452
1371,3513,1.848054244784763
1370,3512,1.847288000143198
1366,3509,1.8476309750700943
1366,3509,1.8476309750700943
1363,3507,1.8501180629014502
1362,3507,1.8426958838901515
1360,3505,1.845922939379061
1360,3505,1.8440390686454933
1357,3503,1.8444136646935758
1356,3503,1.8417309041735763
1355,3502,1.8467931489897185
1354,3501,1.8481556062313869
1351,3499,1.8453378459330856
1352,3500,1.8421998143118774
1349,3498,1.8464467039983972
1348,3497,1.8479792297337252
1347,3496,1.846043254283429
1347,3496,1.8460432542834286
1343,3494,1.8425067169833662
1343,3494,1.8425067169833662
1340,3492,1.8402264205554595
1340,3492,1.8402264205554595
1337,3490,1.8417026600513833
1337,3490,1.8417026600513833
1335,3488,1.8397592650008363
1334,3488,1.8412017178049846
1333,3487,1.8418663538397089
1332,3486,1.8403503209591472
1328,3483,1.8483784971084265
1328,3483,1.8483784971084265
1326,3482,1.8461294326067164
1325,3481,1.8466014162603932
1323,3480,1.8381649424426605
1323,3480,1.8381649424426605
1319,3477,1.8357603050081819
1319,3477,1.8373337742873743
1316,3475,1.8377166401949696
1315,3474,1.836363669867968
1313,3473,1.8366610324584445
1313,3473,1.8366610324584465
1311,3472,1.833749973332809
1309,3470,1.8364338312381365
1309,3470,1.8364338312381365
1308,3469,1.8350457579254822
1305,3467,1.8368839679972302
1307,3469,1.8363094437323753
1303,3466,1.8382652918272522
1302,3465,1.8379731791825435
1301,3465,1.8355924533421941
1299,3463,1.8377661704317516
1297,3462,1.8353967056792813
1296,3461,1.8394310912647471
1295,3460,1.8394456667031553
1291,3457,1.8362302789734832
1291,3457,1.8362302789734832
1289,3456,1.8363788613362844
1289,3456,1.8363788613362844
1289,3456,1.8363788613362844
1286,3454,1.8318799332806757
1286,3454,1.8318799332806757
1283,3452,1.8254612222668851
1283,3452,1.8254612222668862
1280,3450,1.8288670148051431
1279,3449,1.8305653690254384
1277,3447,1.8336817619547292
1276,3447,1.8316019280175455
1275,3446,1.830817512841975
1273,3444,1.828544003278869
1272,3444,1.829674623287347
1271,3443,1.8292765261572488
1270,3442,1.8305917564308418
1270,3442,1.8305917564308418
1267,3440,1.8257127199626217
1266,3439,1.8303437609767754
1265,3438,1.832394930063887
1264,3438,1.8257523317928055
1261,3435,1.83395555953915
1261,3435,1.83395555953915
1259,3434,1.8324277001503693
1259,3434,1.8324277001503693
1257,3432,1.8311378320555807
1256,3431,1.8249224818086147
1254,3430,1.8210388339465862
1253,3429,1.8268194991329776
1250,3427,1.8227721178014973
1250,3427,1.8227721178014973
1248,3425,1.8280685038939453
1247,3425,1.8221648437422966
1246,3424,1.8237536366590168
1245,3423,1.8242448423765014
1244,3422,1.8228305214065141
1242,3421,1.8259798704277952
1241,3420,1.825729429327086
1241,3420,1.825729429327086
1238,3417,1.8262722775482616
1237,3417,1.8275871228475526
1236,3416,1.8250193449738306
1236,3416,1.8250193449738306
1234,3414,1.8239392673787256
1233,3413,1.8238267149693426
1231,3412,1.8220644447978491
1230,3411,1.8242314232622632
1229,3410,1.8260128533776339
1228,3409,1.824741279956606
1226,3408,1.826940209557743
1226,3408,1.8232053848440848
1225,3407,1.8267909813480476
1224,3406,1.8254592454308023
1221,3403,1.823741214330773
1221,3403,1.823741214330773
1218,3401,1.8225001407650387
1218,3401,1.8225001407650387
1216,3399,1.8201172564871657
1216,3399,1.8201172564871657
1214,3398,1.8238611692230553
1213,3397,1.823066595225251
1211,3395,1.8196153112670113
1211,3395,1.8196153112670113
1209,3394,1.816288329848433
1209,3394,1.816288329848433
1206,3391,1.821131790528812
1205,3390,1.8223037706323895
1204,3390,1.816386051313369
1204,3390,1.816386051313369
1202,3388,1.817912541650408
1201,3387,1.8213945604676187
1201,3387,1.8213945604676187
1200,3386,1.824533509596029
1198,3385,1.817177217292608
1198,3385,1.817177217292608
1195,3382,1.8135321936572768
1194,3381,1.8195533469362972
1193,3381,1.815953477707598
1191,3379,1.8185386203169907
1190,3378,1.8196164001328674
1190,3378,1.8180025225444463
1187,3376,1.8142859814762429
1187,3376,1.8142859814762429
1185,3374,1.8111096465438614
1185,3374,1.8111096465438614
1182,3371,1.8122408228658577
1182,3371,1.8122408228658577
1179,3369,1.8084440280551073
1179,3369,1.8084440280551073
1178,3368,1.816546395762241
1178,3368,1.816546395762241
1175,3365,1.8158459903275221
1175,3365,1.8158459903275221
1173,3363,1.813459834482015
1173,3363,1.813459834482015
1171,3362,1.8126287985447898
1170,3361,1.8093852127229744
1166,3357,1.8167718047332522
1167,3358,1.8163007945904663
1165,3356,1.8191300327103053
1165,3356,1.8191300327103053
1163,3355,1.8106162075752028
1163,3355,1.8106162075752028
1161,3353,1.8132741267966423
1161,3353,1.8132741267966423
1159,3351,1.812346816946751
1158,3350,1.8099288871480723
1157,3349,1.8109811498584507
1157,3349,1.8109811498584472
1156,3348,1.810287933616119
1156,3348,1.810287933616119
1153,3346,1.8069071941408779
1152,3345,1.807231951503147
1151,3344,1.805629585295951
1151,3344,1.805629585295951
1149,3342,1.8076481572108896
1149,3342,1.8076481572108896
1147,3340,1.8140806999615142
1147,3340,1.814080699961515
1145,3338,1.809638927520077
1145,3338,1.809638927520077
1143,3336,1.8076316044218785
